time,open,high,low,close,volume
1432058400,120.688,120.726,120.676,120.714,451
1432062000,120.71,120.739,120.704,120.734,680
1432065600,120.731,120.734,120.664,120.687,342
1432069200,120.688,120.734,120.628,120.641,733
1432072800,120.64,120.705,120.64,120.679,506
1432076400,120.68,120.684,120.582,120.649,548
1432080000,120.652,120.93,120.652,120.876,1424
1432083600,120.875,120.976,120.818,120.864,1066
1432087200,120.868,120.89,120.793,120.89,654
1432090800,120.894,120.918,120.84,120.866,323
1432094400,120.87,120.988,120.852,120.97,494
1432098000,120.974,121.024,120.882,120.998,668
1432101600,120.996,121.102,120.88,120.99,1431
1432105200,120.99,121.058,120.914,120.969,1490
1432108800,120.968,120.986,120.86,120.904,1253
1432112400,120.908,120.95,120.872,120.896,948
1432116000,120.895,121.002,120.852,120.999,804
1432119600,120.996,121.012,120.892,120.896,1023
1432123200,120.892,120.917,120.736,120.829,1573
1432126800,120.833,121.058,120.82,121.01,1697
1432130400,121.011,121.22,120.994,121.192,1744
1432134000,121.193,121.386,121.168,121.282,1689
1432137600,121.286,121.302,121.204,121.234,728
1432141200,121.236,121.344,121.15,121.238,1113
1432144800,121.237,121.478,120.916,121.166,6069
1432148400,121.162,121.264,121.021,121.224,1298
1432152000,121.226,121.381,121.208,121.364,517
1432155600,121.351,121.389,121.278,121.292,1123
1432159200,121.292,121.306,121.224,121.23,463
1432162800,121.234,121.279,121.21,121.212,320
1432166400,121.208,121.224,121.046,121.076,833
1432170000,121.074,121.212,121.068,121.21,675
1432173600,121.21,121.21,121.072,121.133,602
1432177200,121.137,121.204,121.137,121.183,429
1432180800,121.186,121.186,121.028,121.048,570
1432184400,121.047,121.091,121.015,121.048,447
1432188000,121.048,121.162,121.047,121.066,1164
1432191600,121.066,121.112,120.946,121.01,1632
1432195200,121.014,121.016,120.852,120.862,1480
1432198800,120.864,121.019,120.864,121.016,866
1432202400,121.017,121.121,120.955,120.989,964
1432206000,120.989,121.115,120.984,121.096,955
1432209600,121.1,121.249,121.02,121.234,2698
1432213200,121.234,121.254,121.072,121.112,1561
1432216800,121.115,121.259,120.99,121.16,2586
1432220400,121.16,121.17,121.004,121.07,1081
1432224000,121.072,121.082,121.03,121.062,434
1432227600,121.066,121.08,120.972,121.072,645
1432231200,121.069,121.092,120.942,120.96,598
1432234800,120.964,121.011,120.94,120.988,422
1432238400,120.992,121.096,120.99,121.026,587
1432242000,121.047,121.09,120.999,121.078,948
1432245600,121.078,121.088,121.033,121.063,634
1432249200,121.062,121.073,121.017,121.055,342
1432252800,121.052,121.095,120.945,120.966,898
1432256400,120.966,120.989,120.874,120.916,705
1432260000,120.912,120.986,120.79,120.814,885
1432263600,120.814,120.874,120.766,120.807,648
1432267200,120.804,120.834,120.712,120.824,709
1432270800,120.828,120.828,120.744,120.826,487
1432274400,120.826,120.834,120.674,120.722,1051
1432278000,120.722,120.776,120.64,120.74,1341
1432281600,120.738,120.854,120.726,120.784,679
1432285200,120.787,120.846,120.742,120.748,874
1432288800,120.748,120.884,120.744,120.873,797
1432292400,120.878,121.036,120.872,120.931,1078
1432296000,120.928,121.537,120.856,121.483,3818
1432299600,121.486,121.563,121.406,121.44,2808
1432303200,121.441,121.494,121.327,121.436,1194
1432306800,121.435,121.502,121.37,121.459,928
1432310400,121.458,121.518,121.412,121.517,559
1432314000,121.516,121.572,121.43,121.534,1308
1432317600,121.534,121.572,121.516,121.534,289
1432321200,121.532,121.558,121.518,121.542,310
1432324800,121.542,121.563,121.503,121.534,817
1432501200,121.484,121.576,121.484,121.572,643
1432504800,121.572,121.6,121.505,121.51,806
1432508400,121.512,121.582,121.511,121.562,254
1432512000,121.562,121.78,121.557,121.698,1051
1432515600,121.698,121.738,121.664,121.716,418
1432519200,121.72,121.72,121.654,121.665,268
1432522800,121.668,121.69,121.632,121.648,329
1432526400,121.652,121.723,121.636,121.664,367
1432530000,121.668,121.69,121.568,121.622,718
1432533600,121.624,121.637,121.522,121.589,748
1432537200,121.586,121.65,121.581,121.633,495
1432540800,121.636,121.674,121.59,121.618,507
1432544400,121.621,121.626,121.532,121.534,394
1432548000,121.537,121.553,121.452,121.489,257
1432551600,121.489,121.559,121.472,121.538,214
1432555200,121.542,121.545,121.455,121.475,389
1432558800,121.478,121.538,121.456,121.502,350
1432562400,121.498,121.525,121.47,121.475,243
1432566000,121.474,121.508,121.462,121.504,154
1432569600,121.501,121.51,121.485,121.498,128
1432573200,121.497,121.518,121.476,121.498,317
1432576800,121.502,121.514,121.486,121.512,85
1432580400,121.516,121.525,121.512,121.52,57
1432584000,121.522,121.568,121.522,121.56,239
1432587600,121.554,121.566,121.514,121.548,1130
1432591200,121.548,121.607,121.532,121.577,580
1432594800,121.577,121.664,121.542,121.654,295
1432598400,121.65,121.754,121.644,121.715,859
1432602000,121.719,121.792,121.682,121.77,803
1432605600,121.766,121.77,121.704,121.744,405
1432609200,121.745,121.804,121.745,121.772,355
1432612800,121.773,121.858,121.738,121.853,478
1432616400,121.851,121.892,121.835,121.889,544
1432620000,121.886,122.693,121.886,122.566,4208
1432623600,122.57,122.751,122.451,122.526,2615
1432627200,122.526,122.81,122.492,122.774,2096
1432630800,122.775,122.872,122.602,122.62,1505
1432634400,122.622,122.696,122.576,122.608,1222
1432638000,122.608,122.633,122.487,122.555,1161
1432641600,122.552,123.235,122.548,123.207,4003
1432645200,123.211,123.292,123.022,123.144,2854
1432648800,123.142,123.324,123.032,123.054,3043
1432652400,123.058,123.104,122.874,123.076,1872
1432656000,123.076,123.098,122.89,122.914,969
1432659600,122.915,122.986,122.842,122.963,1091
1432663200,122.962,123.077,122.946,123.063,634
1432666800,123.062,123.102,123.004,123.102,484
1432670400,123.106,123.142,123.086,123.121,380
1432674000,123.088,123.141,123.04,123.052,833
1432677600,123.053,123.093,123.024,123.024,885
1432681200,123.02,123.044,122.93,122.994,421
1432684800,122.991,123.095,122.96,123.027,971
1432688400,123.03,123.316,123.03,123.179,1476
1432692000,123.179,123.209,123.012,123.06,1058
1432695600,123.059,123.103,123.024,123.071,561
1432699200,123.069,123.164,123.062,123.098,587
1432702800,123.1,123.118,122.777,122.897,1466
1432706400,122.897,123.038,122.884,122.966,1673
1432710000,122.965,123.122,122.936,122.985,1476
1432713600,122.989,123.076,122.952,123.059,1079
1432717200,123.058,123.435,123.034,123.419,1891
1432720800,123.418,123.69,123.4,123.582,2787
1432724400,123.582,123.754,123.512,123.712,1463
1432728000,123.709,123.777,123.613,123.744,2458
1432731600,123.741,123.774,123.444,123.65,2570
1432735200,123.646,123.852,123.482,123.755,3267
1432738800,123.757,123.878,123.682,123.764,1714
1432742400,123.766,123.884,123.762,123.874,839
1432746000,123.876,124.072,123.78,123.812,1570
1432749600,123.809,123.913,123.802,123.872,892
1432753200,123.876,123.887,123.727,123.759,839
1432756800,123.76,123.806,123.622,123.666,1323
1432760400,123.648,123.733,123.636,123.711,1070
1432764000,123.716,123.746,123.69,123.731,444
1432767600,123.734,123.778,123.71,123.736,275
1432771200,123.736,123.772,123.625,123.687,916
1432774800,123.684,123.771,123.499,123.771,1359
1432778400,123.767,124.247,123.682,124.146,1867
1432782000,124.146,124.3,124.034,124.116,1448
1432785600,124.12,124.232,123.868,123.943,1063
1432789200,123.944,124.002,123.644,123.796,2320
1432792800,123.792,123.953,123.59,123.692,2547
1432796400,123.69,123.792,123.628,123.644,2123
1432800000,123.644,124.0,123.626,123.882,1677
1432803600,123.884,124.194,123.864,124.128,1292
1432807200,124.132,124.162,124.002,124.072,990
1432810800,124.068,124.392,124.042,124.282,1957
1432814400,124.282,124.329,124.069,124.144,2990
1432818000,124.147,124.437,124.147,124.316,2098
1432821600,124.315,124.461,124.069,124.24,2908
1432825200,124.24,124.319,124.178,124.194,1409
1432828800,124.195,124.258,123.756,123.837,1793
1432832400,123.836,123.841,123.624,123.734,1787
1432836000,123.736,123.993,123.736,123.886,1005
1432839600,123.89,124.108,123.876,124.022,907
1432843200,124.025,124.046,123.928,123.954,469
1432846800,123.954,124.044,123.848,123.936,1758
1432850400,123.938,123.957,123.735,123.784,1800
1432854000,123.784,123.868,123.699,123.81,1062
1432857600,123.808,123.874,123.684,123.784,1310
1432861200,123.787,123.834,123.639,123.674,1146
1432864800,123.676,123.754,123.608,123.714,943
1432868400,123.71,123.781,123.632,123.733,578
1432872000,123.73,123.782,123.668,123.763,573
1432875600,123.768,123.902,123.744,123.878,767
1432879200,123.874,123.995,123.821,123.952,1563
1432882800,123.951,124.028,123.72,123.749,1991
1432886400,123.746,123.841,123.668,123.831,1536
1432890000,123.832,123.878,123.698,123.742,1320
1432893600,123.738,123.871,123.674,123.868,1225
1432897200,123.868,123.935,123.807,123.862,1076
1432900800,123.862,124.119,123.815,124.034,3647
1432904400,124.03,124.149,123.797,123.818,2842
1432908000,123.818,124.118,123.724,124.064,3036
1432911600,124.068,124.187,123.976,123.979,2038
1432915200,123.98,124.147,123.976,124.112,847
1432918800,124.11,124.113,124.008,124.042,407
1432922400,124.046,124.057,123.946,124.055,547
1432926000,124.052,124.148,124.043,124.118,822
1432929600,124.117,124.174,124.087,124.146,710
1433106000,124.086,124.134,124.074,124.131,361
1433109600,124.134,124.218,124.124,124.18,767
1433113200,124.176,124.258,124.132,124.25,531
1433116800,124.254,124.344,124.151,124.226,1419
1433120400,124.228,124.302,124.153,124.191,1091
1433124000,124.192,124.192,124.104,124.145,734
1433127600,124.145,124.164,124.092,124.11,506
1433131200,124.106,124.12,123.941,124.044,923
1433134800,124.046,124.212,124.03,124.197,703
1433138400,124.194,124.238,124.066,124.067,1035
1433142000,124.07,124.228,124.001,124.164,1445
1433145600,124.162,124.172,123.982,124.094,1481
1433149200,124.099,124.12,124.011,124.042,1014
1433152800,124.04,124.124,124.014,124.054,825
1433156400,124.051,124.161,124.042,124.114,1094
1433160000,124.112,124.126,123.854,123.964,2532
1433163600,123.961,124.072,123.894,124.008,1741
1433167200,124.016,124.533,124.016,124.53,3643
1433170800,124.529,124.681,124.478,124.653,1804
1433174400,124.654,124.918,124.644,124.872,1387
1433178000,124.873,124.89,124.753,124.875,888
1433181600,124.878,124.91,124.788,124.838,533
1433185200,124.834,124.86,124.784,124.827,476
1433188800,124.824,124.834,124.778,124.786,448
1433192400,124.771,124.82,124.752,124.768,1556
1433196000,124.768,124.824,124.76,124.813,666
1433199600,124.818,124.919,124.805,124.866,462
1433203200,124.862,124.874,124.77,124.818,885
1433206800,124.822,124.87,124.786,124.856,560
1433210400,124.856,125.056,124.698,124.787,2164
1433214000,124.787,124.816,124.606,124.744,1104
1433217600,124.743,124.784,124.59,124.634,1184
1433221200,124.634,124.704,124.535,124.638,1197
1433224800,124.641,124.709,124.492,124.54,1664
1433228400,124.542,124.63,124.425,124.63,1941
1433232000,124.63,124.63,124.475,124.514,1770
1433235600,124.514,124.768,124.502,124.685,1565
1433239200,124.686,124.83,124.656,124.787,1823
1433242800,124.785,124.814,124.688,124.692,1807
1433246400,124.689,124.78,124.474,124.704,2599
1433250000,124.7,124.7,124.016,124.137,5962
1433253600,124.138,124.197,123.75,124.112,4174
1433257200,124.108,124.257,124.052,124.194,1881
1433260800,124.192,124.208,123.946,124.023,1726
1433264400,124.022,124.031,123.886,123.91,1069
1433268000,123.914,124.078,123.876,124.057,776
1433271600,124.058,124.147,124.032,124.147,679
1433275200,124.154,124.17,124.072,124.114,449
1433278800,124.132,124.132,124.055,124.087,732
1433282400,124.086,124.144,124.054,124.06,1265
1433286000,124.06,124.086,123.978,124.057,655
1433289600,124.06,124.239,124.046,124.16,1074
1433293200,124.156,124.162,123.87,123.891,1325
1433296800,123.894,123.991,123.858,123.976,891
1433300400,123.972,124.089,123.955,124.023,624
1433304000,124.023,124.03,123.862,123.937,742
1433307600,123.941,123.944,123.79,123.86,1184
1433311200,123.86,123.99,123.83,123.961,1330
1433314800,123.965,124.204,123.965,124.158,2328
1433318400,124.162,124.346,124.101,124.332,1686
1433322000,124.332,124.403,124.305,124.384,1287
1433325600,124.388,124.497,124.378,124.456,1085
1433329200,124.457,124.469,124.348,124.432,1130
1433332800,124.436,124.685,124.356,124.614,4970
1433336400,124.616,124.628,124.244,124.31,4282
1433340000,124.31,124.31,124.002,124.124,3396
1433343600,124.12,124.258,124.062,124.062,1350
1433347200,124.063,124.378,124.058,124.378,835
1433350800,124.378,124.428,124.32,124.402,659
1433354400,124.398,124.425,124.338,124.34,457
1433358000,124.341,124.367,124.23,124.232,408
1433361600,124.227,124.272,124.18,124.228,456
1433365200,124.246,124.304,124.233,124.274,1005
1433368800,124.272,124.336,124.219,124.298,997
1433372400,124.298,124.373,124.298,124.306,317
1433376000,124.31,124.407,124.292,124.346,817
1433379600,124.342,124.571,124.306,124.55,1283
1433383200,124.547,124.558,124.443,124.503,568
1433386800,124.502,124.542,124.429,124.439,528
1433390400,124.442,124.516,124.44,124.495,567
1433394000,124.496,124.496,124.266,124.315,1046
1433397600,124.313,124.409,123.978,124.252,2196
1433401200,124.25,124.388,124.214,124.286,1502
1433404800,124.286,124.286,123.781,124.048,3340
1433408400,124.052,124.086,123.956,124.028,1738
1433412000,124.03,124.152,124.018,124.07,1278
1433415600,124.067,124.148,123.99,124.042,1379
1433419200,124.046,124.331,124.042,124.327,2568
1433422800,124.329,124.512,124.286,124.379,3143
1433426400,124.38,124.512,124.344,124.494,1726
1433430000,124.491,124.682,124.465,124.576,1615
1433433600,124.58,124.598,124.484,124.524,978
1433437200,124.522,124.544,124.357,124.357,1226
1433440800,124.354,124.39,124.228,124.37,854
1433444400,124.37,124.396,124.276,124.35,729
1433448000,124.35,124.395,124.332,124.368,511
1433451600,124.36,124.466,124.353,124.455,2376
1433455200,124.442,124.47,124.403,124.457,1609
1433458800,124.456,124.457,124.38,124.396,380
1433462400,124.392,124.572,124.36,124.478,1086
1433466000,124.48,124.53,124.45,124.488,821
1433469600,124.488,124.496,124.408,124.416,412
1433473200,124.418,124.484,124.408,124.477,385
1433476800,124.476,124.482,124.415,124.435,541
1433480400,124.432,124.494,124.408,124.494,550
1433484000,124.493,124.54,124.455,124.482,1150
1433487600,124.486,124.769,124.478,124.709,1988
1433491200,124.706,124.806,124.672,124.756,1202
1433494800,124.76,124.801,124.724,124.79,750
1433498400,124.786,124.838,124.744,124.81,1028
1433502000,124.81,124.829,124.646,124.746,1180
1433505600,124.749,125.732,124.675,125.64,7213
1433509200,125.64,125.858,125.564,125.685,4387
1433512800,125.688,125.717,125.368,125.652,2891
1433516400,125.652,125.697,125.504,125.592,1840
1433520000,125.589,125.606,125.497,125.517,1102
1433523600,125.517,125.622,125.46,125.596,745
1433527200,125.596,125.64,125.538,125.603,593
1433530800,125.604,125.652,125.58,125.642,447
1433534400,125.639,125.652,125.54,125.599,977
1433710800,125.606,125.616,125.542,125.594,473
1433714400,125.594,125.682,125.539,125.659,889
1433718000,125.66,125.666,125.61,125.624,519
1433721600,125.624,125.63,125.458,125.584,1082
1433725200,125.581,125.581,125.324,125.368,1327
1433728800,125.37,125.447,125.294,125.446,914
1433732400,125.45,125.46,125.394,125.447,472
1433736000,125.447,125.494,125.434,125.473,402
1433739600,125.474,125.538,125.44,125.474,681
1433743200,125.474,125.595,124.992,125.172,2393
1433746800,125.168,125.27,124.998,125.219,2575
1433750400,125.222,125.556,125.222,125.374,2027
1433754000,125.378,125.382,125.235,125.267,1054
1433757600,125.27,125.351,125.25,125.322,937
1433761200,125.326,125.342,125.248,125.29,1101
1433764800,125.286,125.304,125.108,125.115,1610
1433768400,125.118,125.182,125.0,125.11,1661
1433772000,125.11,125.354,125.082,125.341,1837
1433775600,125.338,125.374,124.952,125.09,1669
1433779200,125.09,125.144,125.038,125.062,709
1433782800,125.06,125.082,124.693,124.752,2144
1433786400,124.752,124.777,124.466,124.608,2063
1433790000,124.61,124.624,124.296,124.412,1403
1433793600,124.413,124.522,124.354,124.492,917
1433797200,124.51,124.632,124.478,124.602,1467
1433800800,124.602,124.618,124.552,124.616,1165
1433804400,124.62,124.656,124.568,124.582,534
1433808000,124.582,124.738,124.575,124.611,1075
1433811600,124.611,124.624,124.396,124.512,2060
1433815200,124.513,124.548,124.412,124.476,1499
1433818800,124.48,124.558,124.408,124.558,676
1433822400,124.558,124.579,124.526,124.567,704
1433826000,124.567,124.568,124.251,124.282,1827
1433829600,124.282,124.437,124.16,124.43,2960
1433833200,124.428,124.625,124.404,124.542,3033
1433836800,124.541,124.607,124.27,124.279,2278
1433840400,124.274,124.274,124.068,124.124,2578
1433844000,124.119,124.13,123.904,124.064,2380
1433847600,124.065,124.144,123.861,124.125,2029
1433851200,124.123,124.342,124.016,124.293,2059
1433854800,124.29,124.342,124.07,124.32,2054
1433858400,124.316,124.419,124.166,124.372,2702
1433862000,124.368,124.438,124.154,124.174,1450
1433865600,124.17,124.314,124.129,124.294,835
1433869200,124.293,124.432,124.259,124.406,781
1433872800,124.41,124.432,124.342,124.358,466
1433876400,124.354,124.378,124.318,124.354,376
1433880000,124.356,124.372,124.292,124.348,590
1433883600,124.34,124.356,124.276,124.336,1079
1433887200,124.332,124.424,124.314,124.423,846
1433890800,124.422,124.422,124.336,124.358,426
1433894400,124.362,124.48,124.246,124.406,1439
1433898000,124.407,124.436,124.342,124.395,1025
1433901600,124.398,124.541,124.358,124.495,1162
1433905200,124.498,124.622,124.498,124.546,828
1433908800,124.548,124.585,122.775,122.995,12332
1433912400,122.992,123.16,122.498,122.764,6594
1433916000,122.766,123.078,122.619,123.014,3621
1433919600,123.01,123.124,122.461,122.71,4251
1433923200,122.706,122.976,122.612,122.656,3146
1433926800,122.652,122.87,122.646,122.78,1551
1433930400,122.782,123.348,122.701,123.18,3616
1433934000,123.176,123.266,122.908,122.952,2141
1433937600,122.952,123.002,122.637,122.709,2807
1433941200,122.706,122.933,122.648,122.666,2586
1433944800,122.666,122.846,122.544,122.634,3079
1433948400,122.636,122.82,122.594,122.72,2493
1433952000,122.724,122.862,122.715,122.772,1043
1433955600,122.77,122.772,122.601,122.666,910
1433959200,122.67,122.714,122.58,122.686,902
1433962800,122.686,122.778,122.615,122.622,843
1433966400,122.626,122.721,122.608,122.674,902
1433970000,122.67,122.788,122.632,122.752,1953
1433973600,122.752,122.805,122.722,122.782,1066
1433977200,122.784,122.914,122.784,122.883,519
1433980800,122.886,123.068,122.886,123.027,1396
1433984400,123.028,123.164,122.864,123.148,1986
1433988000,123.151,123.194,122.946,123.056,1364
1433991600,123.056,123.134,122.996,123.096,802
1433995200,123.092,123.254,122.952,123.22,1121
1433998800,123.224,123.29,123.144,123.188,1526
1434002400,123.188,123.341,123.144,123.228,1619
1434006000,123.225,123.577,123.202,123.534,2249
1434009600,123.534,123.656,123.417,123.574,1791
1434013200,123.574,123.809,123.574,123.626,1769
1434016800,123.63,123.69,123.57,123.645,1087
1434020400,123.644,123.761,123.592,123.746,998
1434024000,123.75,124.163,123.259,123.504,6296
1434027600,123.504,123.742,123.481,123.679,2934
1434031200,123.682,123.71,123.524,123.676,2381
1434034800,123.676,123.686,123.57,123.63,1387
1434038400,123.63,123.666,123.57,123.638,649
1434042000,123.64,123.672,123.542,123.607,669
1434045600,123.604,123.606,123.397,123.41,747
1434049200,123.41,123.474,123.372,123.409,594
1434052800,123.412,123.473,123.332,123.422,785
1434056400,123.436,123.534,123.423,123.5,1645
1434060000,123.501,123.582,123.43,123.546,1201
1434063600,123.545,123.642,123.488,123.601,860
1434067200,123.604,123.624,123.444,123.468,1231
1434070800,123.471,123.548,123.431,123.542,1041
1434074400,123.542,123.542,123.434,123.474,633
1434078000,123.476,123.507,123.434,123.501,507
1434081600,123.498,123.514,123.335,123.448,1215
1434085200,123.446,123.498,123.4,123.435,798
1434088800,123.436,123.575,123.424,123.552,1001
1434092400,123.548,123.72,123.522,123.72,1481
1434096000,123.724,123.818,123.65,123.74,1977
1434099600,123.736,123.798,123.652,123.704,1667
1434103200,123.708,123.794,123.651,123.782,908
1434106800,123.786,123.786,123.578,123.592,895
1434110400,123.596,123.736,123.544,123.705,2301
1434114000,123.709,123.765,123.481,123.508,1835
1434117600,123.516,123.638,123.221,123.28,2751
1434121200,123.278,123.358,123.14,123.244,2045
1434124800,123.24,123.388,123.224,123.365,1085
1434128400,123.364,123.424,123.343,123.414,477
1434132000,123.414,123.536,123.363,123.446,777
1434135600,123.45,123.468,123.378,123.394,659
1434139200,123.399,123.456,123.341,123.407,1323
1434315600,123.224,123.304,123.13,123.232,1372
1434319200,123.232,123.356,123.216,123.298,2050
1434322800,123.298,123.342,123.284,123.298,462
1434326400,123.301,123.507,123.301,123.475,1253
1434330000,123.474,123.56,123.443,123.486,1236
1434333600,123.483,123.504,123.44,123.495,647
1434337200,123.5,123.508,123.4,123.436,631
1434340800,123.433,123.488,123.385,123.46,618
1434344400,123.464,123.553,123.456,123.516,822
1434348000,123.514,123.536,123.337,123.441,1432
1434351600,123.439,123.62,123.379,123.525,1586
1434355200,123.524,123.574,123.458,123.516,1070
1434358800,123.518,123.584,123.468,123.549,978
1434362400,123.55,123.658,123.55,123.602,930
1434366000,123.603,123.662,123.52,123.538,927
1434369600,123.542,123.546,123.325,123.403,1667
1434373200,123.4,123.507,123.301,123.353,1864
1434376800,123.357,123.498,123.324,123.484,1041
1434380400,123.488,123.538,123.378,123.392,1062
1434384000,123.396,123.528,123.385,123.44,777
1434387600,123.436,123.538,123.42,123.48,820
1434391200,123.48,123.486,123.365,123.395,629
1434394800,123.391,123.396,123.344,123.388,476
1434398400,123.388,123.4,123.372,123.394,307
1434402000,123.495,123.498,123.399,123.41,1357
1434405600,123.416,123.436,123.399,123.418,366
1434409200,123.413,123.436,123.396,123.426,350
1434412800,123.428,123.492,123.409,123.421,894
1434416400,123.422,123.806,123.314,123.545,2886
1434420000,123.548,123.646,123.512,123.528,1287
1434423600,123.524,123.598,123.509,123.551,535
1434427200,123.548,123.593,123.526,123.576,458
1434430800,123.576,123.634,123.546,123.586,657
1434434400,123.584,123.644,123.552,123.612,1052
1434438000,123.612,123.62,123.402,123.485,1256
1434441600,123.49,123.588,123.468,123.586,1128
1434445200,123.585,123.588,123.515,123.544,849
1434448800,123.542,123.562,123.488,123.534,745
1434452400,123.537,123.56,123.46,123.48,800
1434456000,123.484,123.491,123.308,123.414,1788
1434459600,123.413,123.474,123.376,123.382,1052
1434463200,123.378,123.442,123.292,123.427,1160
1434466800,123.424,123.474,123.389,123.396,780
1434470400,123.399,123.414,123.362,123.402,540
1434474000,123.398,123.412,123.366,123.39,329
1434477600,123.394,123.409,123.34,123.364,358
1434481200,123.364,123.398,123.359,123.384,284
1434484800,123.384,123.404,123.351,123.355,287
1434488400,123.374,123.415,123.353,123.38,1081
1434492000,123.38,123.416,123.368,123.388,1022
1434495600,123.388,123.458,123.378,123.457,428
1434499200,123.46,123.464,123.416,123.426,597
1434502800,123.422,123.441,123.366,123.376,1174
1434506400,123.38,123.457,123.361,123.44,621
1434510000,123.44,123.478,123.417,123.444,454
1434513600,123.444,123.476,123.423,123.475,480
1434517200,123.478,123.594,123.475,123.544,660
1434520800,123.545,123.608,123.522,123.554,842
1434524400,123.552,123.712,123.5,123.657,1456
1434528000,123.656,123.868,123.628,123.862,1449
1434531600,123.862,123.942,123.802,123.918,1147
1434535200,123.92,123.977,123.892,123.912,698
1434538800,123.912,123.956,123.842,123.868,764
1434542400,123.864,124.044,123.864,123.976,1034
1434546000,123.977,124.068,123.974,124.058,800
1434549600,124.062,124.304,124.054,124.24,1346
1434553200,124.244,124.281,124.158,124.252,1091
1434556800,124.251,124.282,124.162,124.223,699
1434560400,124.227,124.305,124.138,124.256,1120
1434564000,124.262,124.459,123.312,123.374,11174
1434567600,123.374,123.442,123.212,123.404,2746
1434571200,123.404,123.482,123.402,123.442,625
1434574800,123.401,123.466,123.37,123.422,1447
1434578400,123.423,123.536,123.416,123.482,947
1434582000,123.478,123.61,123.46,123.576,970
1434585600,123.574,123.586,123.365,123.412,1354
1434589200,123.414,123.426,123.183,123.252,1619
1434592800,123.255,123.306,123.072,123.075,1388
1434596400,123.07,123.172,123.064,123.148,876
1434600000,123.144,123.151,123.032,123.099,959
1434603600,123.099,123.112,122.86,122.982,1901
1434607200,122.982,123.088,122.926,123.08,1205
1434610800,123.076,123.104,122.79,122.855,1707
1434614400,122.854,122.862,122.659,122.802,2137
1434618000,122.802,122.816,122.558,122.562,1447
1434621600,122.562,122.724,122.548,122.699,1214
1434625200,122.702,122.709,122.564,122.671,1021
1434628800,122.671,122.776,122.484,122.702,3563
1434632400,122.698,122.774,122.656,122.722,1608
1434636000,122.736,123.094,122.736,122.982,2479
1434639600,122.982,122.994,122.807,122.87,1137
1434643200,122.871,123.166,122.871,123.026,2127
1434646800,123.028,123.084,122.962,123.038,1014
1434650400,123.037,123.037,122.948,123.03,618
1434654000,123.035,123.05,122.835,122.908,793
1434657600,122.912,122.954,122.879,122.954,473
1434661200,122.972,122.972,122.933,122.948,410
1434664800,122.954,122.973,122.894,122.934,1583
1434668400,122.933,123.068,122.926,123.003,683
1434672000,123.006,123.088,122.869,122.878,1344
1434675600,122.878,122.987,122.816,122.955,896
1434679200,122.952,122.982,122.907,122.944,571
1434682800,122.944,123.05,122.857,122.994,762
1434686400,122.99,123.096,122.986,123.054,748
1434690000,123.057,123.216,123.044,123.139,996
1434693600,123.134,123.192,123.07,123.108,1110
1434697200,123.112,123.154,122.939,123.122,1857
1434700800,123.127,123.185,123.002,123.002,1320
1434704400,123.002,123.158,122.973,123.07,1239
1434708000,123.065,123.162,123.065,123.144,844
1434711600,123.146,123.172,123.082,123.158,1062
1434715200,123.154,123.2,122.991,123.02,1344
1434718800,123.019,123.036,122.56,122.668,2154
1434722400,122.666,122.767,122.586,122.75,1218
1434726000,122.751,122.798,122.686,122.712,940
1434729600,122.708,122.74,122.618,122.628,525
1434733200,122.629,122.682,122.596,122.618,484
1434736800,122.614,122.676,122.569,122.67,467
1434740400,122.67,122.737,122.61,122.737,478
1434744000,122.736,122.75,122.657,122.709,1036
1434920400,122.959,122.984,122.878,122.944,564
1434924000,122.935,122.935,122.754,122.793,1801
1434927600,122.794,122.8,122.689,122.776,738
1434931200,122.778,122.818,122.657,122.689,893
1434934800,122.689,122.732,122.564,122.732,837
1434938400,122.736,122.79,122.688,122.79,454
1434942000,122.796,122.812,122.704,122.706,317
1434945600,122.706,122.776,122.682,122.738,299
1434949200,122.743,122.752,122.658,122.678,437
1434952800,122.678,122.894,122.676,122.818,759
1434956400,122.822,123.139,122.82,123.126,1354
1434960000,123.127,123.148,123.02,123.024,825
1434963600,123.024,123.149,122.99,123.132,767
1434967200,123.129,123.35,123.102,123.23,965
1434970800,123.229,123.361,123.178,123.304,654
1434974400,123.3,123.308,123.016,123.06,1325
1434978000,123.064,123.206,123.022,123.114,1386
1434981600,123.114,123.296,123.114,123.208,1638
1434985200,123.207,123.331,123.207,123.278,1046
1434988800,123.278,123.396,123.277,123.308,870
1434992400,123.309,123.39,123.294,123.387,507
1434996000,123.39,123.418,123.368,123.385,356
1434999600,123.382,123.416,123.346,123.37,402
1435003200,123.368,123.39,123.326,123.375,378
1435006800,123.377,123.392,123.346,123.362,1133
1435010400,123.359,123.389,123.35,123.378,689
1435014000,123.378,123.42,123.363,123.42,346
1435017600,123.424,123.452,123.376,123.452,539
1435021200,123.455,123.632,123.444,123.626,835
1435024800,123.624,123.744,123.57,123.725,1011
1435028400,123.726,123.735,123.611,123.702,552
1435032000,123.705,123.787,123.68,123.75,446
1435035600,123.747,123.769,123.609,123.61,668
1435039200,123.61,123.756,123.603,123.635,1138
1435042800,123.63,123.706,123.555,123.692,1011
1435046400,123.692,123.759,123.604,123.657,901
1435050000,123.661,123.666,123.556,123.61,528
1435053600,123.606,123.706,123.606,123.691,527
1435057200,123.692,123.848,123.661,123.824,769
