signal_time,side,entry,stop,target
1425592800,long,120.83,119.54,123.41
1455573600,short,114.08,115.36,111.52
1466370000,short,103.94,106.52,98.78
1499893200,long,113.28,113.0,113.84
1560200400,short,108.52,108.66,108.23
1600722000,short,104.93,105.55,103.69
1603746000,short,104.42,105.63,102.0
1633899600,long,113.33,110.77,118.45
1641333600,long,116.10000000000001,114.84,118.63
1655067600,long,134.42000000000002,131.77,139.73
1662498000,long,143.77,138.8,153.71
