time,open,high,low,close,volume
1625518800,110.964,110.988,110.521,110.621,72458
1625605200,110.63,110.817,110.396,110.618,84313
1625691600,110.652,110.705,109.534,109.763,107227
1625778000,109.749,110.26,109.742,110.131,79352
1626037200,110.152,110.403,109.978,110.366,50421
1626123600,110.381,110.65,110.2,110.634,65702
1626210000,110.637,110.7,109.935,109.954,68951
1626296400,109.97,110.09,109.714,109.849,61427
1626382800,109.86,110.343,109.732,110.084,54436
1626642000,110.054,110.111,109.065,109.454,80052
1626728400,109.447,109.957,109.328,109.858,81295
1626814800,109.866,110.388,109.804,110.289,69367
1626901200,110.286,110.361,110.015,110.157,63076
1626987600,110.176,110.594,110.08,110.55,49404
1627246800,110.484,110.585,110.118,110.384,56843
1627333200,110.392,110.407,109.584,109.792,67262
1627419600,109.766,110.292,109.744,109.916,78249
1627506000,109.914,109.949,109.422,109.487,67144
1627592400,109.474,109.828,109.361,109.721,62495
1627851600,109.664,109.773,109.188,109.311,54415
1627938000,109.306,109.343,108.877,109.028,52856
1628024400,109.094,109.676,108.721,109.49,66340
1628110800,109.484,109.792,109.404,109.778,56052
1628197200,109.774,110.357,109.7,110.246,58257
1628456400,110.332,110.355,110.028,110.336,43839
1628542800,110.326,110.6,110.28,110.574,46765
1628629200,110.566,110.802,110.31,110.444,57012
1628715600,110.419,110.546,110.316,110.44,43070
1628802000,110.403,110.477,109.548,109.612,44323
1629061200,109.695,109.753,109.114,109.272,58983
1629147600,109.28,109.657,109.118,109.587,65433
1629234000,109.577,110.068,109.48,109.768,61612
1629320400,109.771,110.228,109.484,109.764,84250
1629406800,109.745,109.887,109.57,109.8,59490
1629666000,109.734,110.148,109.654,109.695,61326
1629752400,109.684,109.883,109.413,109.682,53778
1629838800,109.646,110.126,109.611,109.987,59336
1629925200,110.008,110.23,109.928,110.087,66204
1630011600,110.03,110.268,109.78,109.842,68289
1630270800,109.866,109.963,109.703,109.92,32376
1630357200,109.94,110.08,109.588,109.998,65956
1630443600,110.012,110.42,109.88,110.031,64041
1630530000,110.026,110.122,109.917,109.936,41105
1630616400,109.946,110.074,109.592,109.705,69630
1630875600,109.742,109.948,109.656,109.862,27151
1630962000,109.852,110.32,109.686,110.286,54690
